unit price ,best price ,date,transaction ID,quantity,store name,total,subcategory,discount,item ID,category,brand,customer ID,payment types,gender,location
10.49,9.62,6/4/2025,WOOL-A895262,4,Woolworths,38.48,Insect Repellent,10.49,900332,Cleaning & Maintenance,Aerogard,WOOL-78BCEF09B9,Credit card,Male,Sydney
0.64,0.21,27/4/2025,WOOL-6351895,1,Metro,0.21,Laundry Capsules,0.64,898839,Cleaning & Maintenance,Mnml,WOOL-C28332D77E,Credit card,Female,Hobart
1.18,0.81,3/4/2025,WOOL-F837679,2,Woolworths,1.62,Broccoli,1.18,134684,Fruit & Veg,Fresh,WOOL-4CD2858C16,Gift card,Male,Brisbane
0.57,0.57,19/4/2025,WOOL-F605529,8,Woolworths,4.56,Onion,0.57,144335,Fruit & Veg,Onion,WOOL-58FD9C1CF7,Store card,Female,Perth
1.38,0.9,24/4/2025,WOOL-7119323,2,Woolworths,1.8,Cleaning Tablets,1.38,173886,Cleaning & Maintenance,Restor,WOOL-AD7075A852,Store card,Male,Sydney
17.5,17.5,10/4/2025,WOOL-6204251,10,Woolworths,175,Padlocks,17.5,747024,Cleaning & Maintenance,Master,WOOL-154B790C4F,Cash,Male,Canberra
10.6,9.58,29/4/2025,WOOL-C619180,1,Woolworths,9.58,Insect Repellent,10.6,900334,Cleaning & Maintenance,Aerogard,WOOL-6A69708F5A,Credit card,Male,Sydney
10.38,7.46,26/4/2025,WOOL-F213524,4,Woolworths,29.84,Light Globes,10.38,197766,Cleaning & Maintenance,Mirabella,WOOL-AC6020F69D,Credit card,Female,Canberra
2.39,1.71,8/4/2025,WOOL-5980436,3,Woolworths,5.13,Cucumber,2.39,137137,Fruit & Veg,Lebanese,WOOL-8457240136,Credit card,Female,Hobart
11.96,11.11,1/4/2025,WOOL-D212964,2,Metro,22.22,Insect Repellent,11.96,900329,Cleaning & Maintenance,Aerogard,WOOL-39CAEA6769,EFTPOS,Male,Sydney
11.1,9.8,8/4/2025,WOOL-B396926,8,Metro,78.4,Insect Repellent,11.1,900333,Cleaning & Maintenance,Aerogard,WOOL-E71AFC643D,Gift card,Female,Canberra
1.19,0.83,7/4/2025,WOOL-F806003,4,Metro,3.32,Broccoli,1.19,134681,Fruit & Veg,Fresh,WOOL-23B801FDDE,Gift card,Male,Darwin
8.23,6.81,27/4/2025,WOOL-4113228,2,Metro,13.62,Strawberries,8.23,144617,Fruit & Veg,Strawberries,WOOL-B05ED7F030,EFTPOS,Female,Melbourne
2.41,2.41,29/4/2025,WOOL-3250551,2,Metro,4.82,Cucumber,2.41,137132,Fruit & Veg,Lebanese,WOOL-E1A1AEE1F3,Store card,Male,Canberra
0.7,0.42,2/4/2025,WOOL-8797079,5,Metro,2.1,Potatoes,0.7,208905,Fruit & Veg,Potato,WOOL-C7F74D664F,Gift card,Male,Adelaide
1.24,0.79,13/4/2025,WOOL-1245223,2,Metro,1.58,Cleaning Tablets,1.24,173884,Cleaning & Maintenance,Restor,WOOL-9EBF3AA875,Store card,Male,Darwin
0.66,0.26,16/4/2025,WOOL-B957802,7,Woolworths,1.82,Laundry Capsules,0.66,898836,Cleaning & Maintenance,Mnml,WOOL-BCAECB0694,Credit card,Female,Hobart
0.59,0.32,3/4/2025,WOOL-9453386,1,Metro,0.32,Tomatoes,0.59,134043,Fruit & Veg,Fresh,WOOL-DFCDF0FEC1,Store card,Female,Hobart
0.62,0.21,11/4/2025,WOOL-A124929,2,Metro,0.42,Tomatoes,0.62,134040,Fruit & Veg,Fresh,WOOL-4040A5DB72,Gift card,Male,Perth
0.97,0.53,9/4/2025,WOOL-1458719,1,Woolworths,0.53,Apples,0.97,105919,Fruit & Veg,Fresh,WOOL-EC5D622682,Store card,Male,Brisbane
11.93,11.93,16/4/2025,WOOL-9718506,1,Woolworths,11.93,Insect Repellent,11.93,900326,Cleaning & Maintenance,Aerogard,WOOL-AF4C639283,Credit card,Female,Sydney
2.3,2.3,20/4/2025,WOOL-1631922,2,Woolworths,4.6,Avocado,2.3,120084,Fruit & Veg,Hass,WOOL-D891940D92,EFTPOS,Male,Perth
0.65,0.24,21/4/2025,WOOL-1798150,10,Metro,2.4,Tomatoes,0.65,134037,Fruit & Veg,Fresh,WOOL-105F38F3CF,EFTPOS,Female,Adelaide
1.31,0.85,4/4/2025,WOOL-6695621,1,Woolworths,0.85,Broccoli,1.31,134687,Fruit & Veg,Fresh,WOOL-98998DB0D9,Credit card,Female,Sydney
1.84,1.32,25/4/2025,WOOL-F520962,2,Metro,2.64,Cucumber,1.84,137134,Fruit & Veg,Lebanese,WOOL-F2BDDB9120,EFTPOS,Female,Adelaide
0.67,0.17,20/4/2025,WOOL-E348409,2,Woolworths,0.34,Tomatoes,0.67,134041,Fruit & Veg,Fresh,WOOL-53FB5F922A,Credit card,Male,Brisbane
17.45,16.8,27/4/2025,WOOL-F241667,4,Woolworths,67.2,Padlocks,17.45,747033,Cleaning & Maintenance,Master,WOOL-582E75A742,EFTPOS,Male,Brisbane
1.31,0.82,13/4/2025,WOOL-9495844,5,Woolworths,4.1,Broccoli,1.31,134685,Fruit & Veg,Fresh,WOOL-EBB87D177D,Credit card,Female,Darwin
1.33,0.92,27/4/2025,WOOL-3510756,5,Metro,4.6,Cleaning Tablets,1.33,173879,Cleaning & Maintenance,Restor,WOOL-21595218C4,Cash,Female,Darwin
9.52,8.72,26/4/2025,WOOL-6113830,1,Metro,8.72,Strawberries,9.52,144614,Fruit & Veg,Strawberries,WOOL-FDE4378D64,Credit card,Female,Hobart
1.45,1,13/4/2025,WOOL-6937113,4,Metro,4,Broccoli,1.45,134685,Fruit & Veg,Fresh,WOOL-C79A6D6FD7,EFTPOS,Female,Adelaide
10.25,8.56,11/4/2025,WOOL-9360812,4,Woolworths,34.24,Strawberries,10.25,144610,Fruit & Veg,Strawberries,WOOL-2717FD19FF,Credit card,Male,Brisbane
0.79,0.45,28/4/2025,WOOL-7909969,3,Woolworths,1.35,Bananas,0.79,133221,Fruit & Veg,Cavendish,WOOL-C5807D6519,Credit card,Female,Canberra
0.64,0.64,21/4/2025,WOOL-1128832,2,Woolworths,1.28,Tomatoes,0.64,134037,Fruit & Veg,Fresh,WOOL-7225BAE31F,Store card,Female,Hobart
8.56,8.56,28/4/2025,WOOL-0708449,5,Metro,42.8,Light Globes,8.56,197766,Cleaning & Maintenance,Mirabella,WOOL-C3214E8F95,Credit card,Male,Adelaide
10.1,9.12,24/4/2025,WOOL-2405187,2,Metro,18.24,Strawberries,10.1,144617,Fruit & Veg,Strawberries,WOOL-79F54E83BE,Store card,Male,Perth
0.62,0.4,18/4/2025,WOOL-7428069,2,Woolworths,0.8,Laundry Capsules,0.62,898837,Cleaning & Maintenance,Mnml,WOOL-EEABF18940,Credit card,Male,Sydney
0.6,0.18,3/4/2025,WOOL-5744966,2,Metro,0.36,Onion,0.6,144331,Fruit & Veg,Onion,WOOL-7496A3ED69,EFTPOS,Male,Hobart
8.14,6.37,8/4/2025,WOOL-9748503,3,Metro,19.11,Light Globes,8.14,197767,Cleaning & Maintenance,Mirabella,WOOL-2724CA1A89,Store card,Male,Darwin
0.82,0.5,29/4/2025,WOOL-7118622,2,Woolworths,1,Bananas,0.82,133220,Fruit & Veg,Cavendish,WOOL-C3D74DD24C,Cash,Male,Melbourne
0.48,0.14,9/4/2025,WOOL-F825239,4,Metro,0.56,Mandarin,0.48,829117,Fruit & Veg,Mandarin,WOOL-BA1FECEE65,EFTPOS,Male,Hobart
0.68,0.68,3/4/2025,WOOL-8211522,7,Metro,4.76,Tomatoes,0.68,134042,Fruit & Veg,Fresh,WOOL-596DA220D0,Gift card,Female,Brisbane
8.48,7.69,21/4/2025,WOOL-E695736,4,Woolworths,30.76,Light Globes,8.48,197770,Cleaning & Maintenance,Mirabella,WOOL-B053A4DDE1,Gift card,Female,Hobart
0.59,0.28,22/4/2025,WOOL-D429349,3,Metro,0.84,Onion,0.59,144338,Fruit & Veg,Onion,WOOL-51C95DB2D0,Credit card,Female,Melbourne
0.93,0.93,7/4/2025,WOOL-8533389,5,Metro,4.65,Bananas,0.93,133220,Fruit & Veg,Cavendish,WOOL-EBF262B039,Gift card,Male,Darwin
0.6,0.39,8/4/2025,WOOL-C260016,5,Woolworths,1.95,Onion,0.6,144339,Fruit & Veg,Onion,WOOL-75F4D664AE,Store card,Female,Darwin
9.99,7.24,13/4/2025,WOOL-F826859,2,Metro,14.48,Strawberries,9.99,144607,Fruit & Veg,Strawberries,WOOL-CE767A0808,Credit card,Female,Melbourne
0.72,0.37,1/4/2025,WOOL-6476676,4,Woolworths,1.48,Tomatoes,0.72,134043,Fruit & Veg,Fresh,WOOL-EBC873F65F,Cash,Female,Hobart
14.2,11.99,24/4/2025,WOOL-3647219,5,Woolworths,59.95,Padlocks,14.2,747024,Cleaning & Maintenance,Master,WOOL-DB9B6D2935,Credit card,Female,Adelaide
1.18,0.78,9/4/2025,WOOL-C264377,2,Metro,1.56,Broccoli,1.18,134689,Fruit & Veg,Fresh,WOOL-90A929B2DA,EFTPOS,Male,Brisbane
0.78,0.41,26/4/2025,WOOL-4453185,2,Metro,0.82,Apples,0.78,105922,Fruit & Veg,Fresh,WOOL-8DEAE08BA4,EFTPOS,Male,Hobart
7.89,7.22,24/4/2025,WOOL-4574314,1,Woolworths,7.22,Strawberries,7.89,144615,Fruit & Veg,Strawberries,WOOL-6360B18116,Store card,Male,Canberra
2.13,2.13,20/4/2025,WOOL-A762528,10,Metro,21.3,Avocado,2.13,120086,Fruit & Veg,Hass,WOOL-72A7368D0C,Store card,Male,Darwin
0.92,0.57,9/4/2025,WOOL-C158391,1,Metro,0.57,Apples,0.92,105919,Fruit & Veg,Fresh,WOOL-9B2EA2D119,Credit card,Female,Melbourne
1.26,0.78,15/4/2025,WOOL-0273993,1,Metro,0.78,Broccoli,1.26,134686,Fruit & Veg,Fresh,WOOL-234CFB4A9B,EFTPOS,Male,Melbourne
0.55,0.22,13/4/2025,WOOL-4361946,3,Metro,0.66,Laundry Capsules,0.55,898837,Cleaning & Maintenance,Mnml,WOOL-7A8383AFD1,Credit card,Male,Melbourne
0.92,0.56,9/4/2025,WOOL-1235936,7,Metro,3.92,Bananas,0.92,133216,Fruit & Veg,Cavendish,WOOL-818EBBDAF4,Credit card,Male,Brisbane
8.44,8.44,26/4/2025,WOOL-7400909,2,Metro,16.88,Light Globes,8.44,197769,Cleaning & Maintenance,Mirabella,WOOL-39C75BFE7D,Gift card,Male,Darwin
2.34,1.69,14/4/2025,WOOL-1490364,5,Metro,8.45,Cucumber,2.34,137140,Fruit & Veg,Lebanese,WOOL-0AEC34E474,Gift card,Male,Sydney
10.27,10.27,25/4/2025,WOOL-C879677,4,Metro,41.08,Strawberries,10.27,144611,Fruit & Veg,Strawberries,WOOL-27B00B53FB,EFTPOS,Female,Darwin
0.84,0.42,3/4/2025,WOOL-E573545,4,Woolworths,1.68,Potatoes,0.84,208896,Fruit & Veg,Potato,WOOL-C2EAE65BB6,Credit card,Male,Sydney
0.46,0.46,4/4/2025,WOOL-3293412,6,Woolworths,2.76,Mandarin,0.46,829111,Fruit & Veg,Mandarin,WOOL-DD05D34F1F,EFTPOS,Female,Adelaide
2.19,1.58,30/4/2025,WOOL-B182640,1,Woolworths,1.58,Cucumber,2.19,137136,Fruit & Veg,Lebanese,WOOL-13B0EBAAA3,Credit card,Male,Adelaide
0.57,0.33,17/4/2025,WOOL-B643851,8,Woolworths,2.64,Laundry Capsules,0.57,898834,Cleaning & Maintenance,Mnml,WOOL-8ED3700513,Gift card,Male,Hobart
0.89,0.6,15/4/2025,WOOL-1966192,6,Metro,3.6,Apples,0.89,105928,Fruit & Veg,Fresh,WOOL-DB8941F76C,Credit card,Male,Hobart
2.04,1.45,15/4/2025,WOOL-8207257,8,Woolworths,11.6,Cucumber,2.04,137136,Fruit & Veg,Lebanese,WOOL-87C77AE423,EFTPOS,Female,Canberra
0.93,0.51,6/4/2025,WOOL-5909713,5,Metro,2.55,Apples,0.93,105924,Fruit & Veg,Fresh,WOOL-09A564156E,EFTPOS,Female,Hobart
0.47,0.18,21/4/2025,WOOL-0453175,7,Woolworths,1.26,Mandarin,0.47,829114,Fruit & Veg,Mandarin,WOOL-0A3CA25964,Cash,Female,Adelaide
1.24,0.78,3/4/2025,WOOL-2532870,2,Metro,1.56,Broccoli,1.24,134682,Fruit & Veg,Fresh,WOOL-F33DEB55D4,Credit card,Male,Adelaide
0.51,0.1,17/4/2025,WOOL-C552310,2,Woolworths,0.2,Laundry Capsules,0.51,898834,Cleaning & Maintenance,Mnml,WOOL-9728A6330B,Credit card,Male,Hobart
0.63,0.25,17/4/2025,WOOL-1844109,2,Woolworths,0.5,Laundry Capsules,0.63,898842,Cleaning & Maintenance,Mnml,WOOL-FD55D1B285,Cash,Female,Brisbane
1.21,0.82,27/4/2025,WOOL-3991080,1,Metro,0.82,Cleaning Tablets,1.21,173889,Cleaning & Maintenance,Restor,WOOL-6265C8ADC7,EFTPOS,Female,Darwin
0.68,0.46,15/4/2025,WOOL-5328075,5,Metro,2.3,Tomatoes,0.68,134035,Fruit & Veg,Fresh,WOOL-3B39ED44E0,Store card,Male,Perth
1.3,0.81,4/4/2025,WOOL-4611491,1,Metro,0.81,Broccoli,1.3,134682,Fruit & Veg,Fresh,WOOL-34770814B1,Gift card,Female,Hobart
9.06,8.25,17/4/2025,WOOL-9908791,1,Woolworths,8.25,Light Globes,9.06,197771,Cleaning & Maintenance,Mirabella,WOOL-6B4BB2A3D6,Credit card,Female,Darwin
2.36,1.76,3/4/2025,WOOL-8609517,5,Woolworths,8.8,Avocado,2.36,120090,Fruit & Veg,Hass,WOOL-55CCACC53D,Credit card,Male,Perth
1.91,1.41,5/4/2025,WOOL-1712057,8,Metro,11.28,Avocado,1.91,120086,Fruit & Veg,Hass,WOOL-B03A26E34B,Credit card,Male,Brisbane
0.7,0.39,1/4/2025,WOOL-C938501,5,Metro,1.95,Bananas,0.7,133218,Fruit & Veg,Cavendish,WOOL-3BB35BDB7D,Gift card,Female,Brisbane
0.59,0.34,15/4/2025,WOOL-6536505,6,Metro,2.04,Tomatoes,0.59,134044,Fruit & Veg,Fresh,WOOL-7CACB873D1,Gift card,Female,Perth
0.86,0.86,3/4/2025,WOOL-2442239,4,Metro,3.44,Apples,0.86,105928,Fruit & Veg,Fresh,WOOL-327EA2A2D9,Store card,Male,Darwin
2.19,1.66,13/4/2025,WOOL-4596642,7,Metro,11.62,Cucumber,2.19,137133,Fruit & Veg,Lebanese,WOOL-3A8CE65058,EFTPOS,Male,Melbourne
10.58,8.82,28/4/2025,WOOL-C741203,3,Metro,26.46,Light Globes,10.58,197773,Cleaning & Maintenance,Mirabella,WOOL-489B73C619,Credit card,Male,Brisbane
2.14,1.53,21/4/2025,WOOL-A969403,10,Metro,15.3,Avocado,2.14,120090,Fruit & Veg,Hass,WOOL-2FC29840BD,EFTPOS,Female,Brisbane
0.5,0.18,2/4/2025,WOOL-9417452,1,Woolworths,0.18,Laundry Capsules,0.5,898837,Cleaning & Maintenance,Mnml,WOOL-29FBDE5A78,Cash,Male,Perth
1.38,0.95,6/4/2025,WOOL-9262836,6,Woolworths,5.7,Broccoli,1.38,134682,Fruit & Veg,Fresh,WOOL-7744FA7505,Gift card,Female,Perth
0.38,0.1,20/4/2025,WOOL-0251778,4,Woolworths,0.4,Mandarin,0.38,829107,Fruit & Veg,Mandarin,WOOL-FBEE462C9E,Credit card,Female,Perth
15.8,11.09,27/4/2025,WOOL-5938068,4,Woolworths,44.36,Padlocks,15.8,747028,Cleaning & Maintenance,Master,WOOL-57CC8DD9BC,Credit card,Female,Perth
0.45,0.11,1/4/2025,WOOL-8827795,5,Metro,0.55,Mandarin,0.45,829107,Fruit & Veg,Mandarin,WOOL-FFFB05C240,Gift card,Female,Adelaide
1.1,0.63,25/4/2025,WOOL-4363257,6,Woolworths,3.78,Cleaning Tablets,1.1,173884,Cleaning & Maintenance,Restor,WOOL-122EE89E1A,EFTPOS,Female,Hobart
13.4,10.85,17/4/2025,WOOL-C300689,7,Woolworths,75.95,Insect Repellent,13.4,900328,Cleaning & Maintenance,Aerogard,WOOL-3C4D956161,EFTPOS,Female,Darwin
2.28,1.75,16/4/2025,WOOL-2356184,1,Metro,1.75,Cucumber,2.28,137139,Fruit & Veg,Lebanese,WOOL-3496BE5FA9,EFTPOS,Female,Perth
12.54,11.26,29/4/2025,WOOL-E346106,1,Metro,11.26,Insect Repellent,12.54,900333,Cleaning & Maintenance,Aerogard,WOOL-99CE64369F,Credit card,Male,Brisbane
12.59,9.09,22/4/2025,WOOL-E180540,1,Woolworths,9.09,Insect Repellent,12.59,900326,Cleaning & Maintenance,Aerogard,WOOL-F08078ED53,Credit card,Female,Melbourne
9.18,6.64,26/4/2025,WOOL-9484818,1,Woolworths,6.64,Light Globes,9.18,197769,Cleaning & Maintenance,Mirabella,WOOL-A52F1A7388,Credit card,Male,Canberra
0.8,0.8,10/4/2025,WOOL-1337359,2,Woolworths,1.6,Potatoes,0.8,208897,Fruit & Veg,Potato,WOOL-7B9490146E,Credit card,Female,Brisbane
0.89,0.5,16/4/2025,WOOL-2978285,5,Metro,2.5,Bananas,0.89,133221,Fruit & Veg,Cavendish,WOOL-099B9C11F7,Credit card,Female,Perth
0.58,0.3,18/4/2025,WOOL-3658905,3,Woolworths,0.9,Tomatoes,0.58,134038,Fruit & Veg,Fresh,WOOL-6AE43C604E,Credit card,Female,Canberra
1.14,0.65,9/4/2025,WOOL-1829232,5,Woolworths,3.25,Cleaning Tablets,1.14,173882,Cleaning & Maintenance,Restor,WOOL-C06A3E7F90,Credit card,Female,Canberra
0.44,0.44,17/4/2025,WOOL-4498730,3,Metro,1.32,Mandarin,0.44,829107,Fruit & Veg,Mandarin,WOOL-01D658E1F7,Credit card,Female,Canberra
0.83,0.56,6/4/2025,WOOL-C761964,4,Woolworths,2.24,Potatoes,0.83,208901,Fruit & Veg,Potato,WOOL-E322026E7F,Credit card,Female,Melbourne
0.75,0.37,4/4/2025,WOOL-3376373,1,Metro,0.37,Apples,0.75,105929,Fruit & Veg,Fresh,WOOL-0C1DEDC325,EFTPOS,Male,Brisbane
1.1,0.68,11/4/2025,WOOL-3733636,5,Metro,3.4,Cleaning Tablets,1.1,173883,Cleaning & Maintenance,Restor,WOOL-79776EEFF2,Cash,Female,Canberra
0.65,0.44,22/4/2025,WOOL-7802059,5,Metro,2.2,Onion,0.65,144336,Fruit & Veg,Onion,WOOL-05530A46B8,Credit card,Male,Sydney
0.57,0.27,27/4/2025,WOOL-D106712,2,Woolworths,0.54,Onion,0.57,144333,Fruit & Veg,Onion,WOOL-070C08F552,Credit card,Male,Brisbane
1.97,1.4,13/4/2025,WOOL-C189411,2,Woolworths,2.8,Cucumber,1.97,137134,Fruit & Veg,Lebanese,WOOL-C6355B0B93,EFTPOS,Female,Perth
2.47,1.86,19/4/2025,WOOL-0376503,2,Metro,3.72,Avocado,2.47,120080,Fruit & Veg,Hass,WOOL-C09666AB26,Gift card,Male,Canberra
2.38,2.38,3/4/2025,WOOL-E920522,6,Woolworths,14.28,Cucumber,2.38,137134,Fruit & Veg,Lebanese,WOOL-0D7DAD41C1,Credit card,Female,Adelaide
0.68,0.36,27/4/2025,WOOL-2625714,5,Metro,1.8,Onion,0.68,144333,Fruit & Veg,Onion,WOOL-24F23EECF3,Credit card,Female,Sydney
0.82,0.42,17/4/2025,WOOL-3971177,4,Metro,1.68,Bananas,0.82,133215,Fruit & Veg,Cavendish,WOOL-8C5E6A239E,Cash,Male,Darwin
2.39,1.71,23/4/2025,WOOL-3954151,2,Woolworths,3.42,Avocado,2.39,120086,Fruit & Veg,Hass,WOOL-7C705DD066,Credit card,Male,Hobart
0.49,0.1,24/4/2025,WOOL-4869274,1,Metro,0.1,Laundry Capsules,0.49,898840,Cleaning & Maintenance,Mnml,WOOL-A8A8F68C5E,Cash,Male,Melbourne
8.17,6.16,7/4/2025,WOOL-A988142,1,Woolworths,6.16,Light Globes,8.17,197772,Cleaning & Maintenance,Mirabella,WOOL-095EBA0B37,Gift card,Male,Adelaide
15.08,14.14,15/4/2025,WOOL-C789729,1,Woolworths,14.14,Padlocks,15.08,747025,Cleaning & Maintenance,Master,WOOL-5A1EC60962,Store card,Female,Adelaide
0.64,0.32,29/4/2025,WOOL-4418529,1,Metro,0.32,Onion,0.64,144334,Fruit & Veg,Onion,WOOL-75371F572D,EFTPOS,Male,Canberra
1.92,1.36,3/4/2025,WOOL-F529084,1,Metro,1.36,Cucumber,1.92,137133,Fruit & Veg,Lebanese,WOOL-E24DBDFE7E,Credit card,Female,Melbourne
11.34,9.76,20/4/2025,WOOL-6403527,4,Woolworths,39.04,Insect Repellent,11.34,900335,Cleaning & Maintenance,Aerogard,WOOL-96F58E36F0,Store card,Female,Adelaide
1.25,0.75,29/4/2025,WOOL-2147465,2,Woolworths,1.5,Cleaning Tablets,1.25,173880,Cleaning & Maintenance,Restor,WOOL-C723777BC0,Credit card,Female,Adelaide
0.77,0.29,8/4/2025,WOOL-7374552,3,Woolworths,0.87,Bananas,0.77,133212,Fruit & Veg,Cavendish,WOOL-DD850E16BC,EFTPOS,Male,Adelaide
0.87,0.44,26/4/2025,WOOL-2394548,4,Woolworths,1.76,Bananas,0.87,133214,Fruit & Veg,Cavendish,WOOL-61E668C4D8,Credit card,Female,Perth
10.13,8.57,28/4/2025,WOOL-2307622,4,Woolworths,34.28,Strawberries,10.13,144615,Fruit & Veg,Strawberries,WOOL-041A3BCC62,Credit card,Female,Canberra
2.45,1.9,22/4/2025,WOOL-2640717,4,Metro,7.6,Avocado,2.45,120090,Fruit & Veg,Hass,WOOL-6088210903,EFTPOS,Female,Adelaide
9.62,6.87,6/4/2025,WOOL-3216249,2,Woolworths,13.74,Strawberries,9.62,144612,Fruit & Veg,Strawberries,WOOL-229FB413BE,EFTPOS,Female,Hobart
1.16,0.68,9/4/2025,WOOL-3427208,6,Metro,4.08,Cleaning Tablets,1.16,173889,Cleaning & Maintenance,Restor,WOOL-099B563EBF,Credit card,Female,Melbourne
2.24,1.67,1/4/2025,WOOL-0458409,8,Woolworths,13.36,Avocado,2.24,120086,Fruit & Veg,Hass,WOOL-334CD38B88,EFTPOS,Male,Canberra
0.58,0.24,25/4/2025,WOOL-2831284,2,Woolworths,0.48,Laundry Capsules,0.58,898838,Cleaning & Maintenance,Mnml,WOOL-75D7DAE4E6,Store card,Female,Adelaide
8.55,6.99,26/4/2025,WOOL-7264178,1,Woolworths,6.99,Strawberries,8.55,144612,Fruit & Veg,Strawberries,WOOL-0DA9BCAA64,EFTPOS,Male,Darwin
0.58,0.27,19/4/2025,WOOL-A767084,7,Woolworths,1.89,Tomatoes,0.58,134036,Fruit & Veg,Fresh,WOOL-4E4ED2A8D1,EFTPOS,Female,Hobart
0.84,0.58,10/4/2025,WOOL-3566547,8,Metro,4.64,Apples,0.84,105927,Fruit & Veg,Fresh,WOOL-A76506B967,Store card,Female,Hobart
0.52,0.28,2/4/2025,WOOL-0424762,1,Metro,0.28,Onion,0.52,144338,Fruit & Veg,Onion,WOOL-4F75911E7D,Gift card,Female,Adelaide
0.56,0.56,22/4/2025,WOOL-9572316,1,Woolworths,0.56,Onion,0.56,144329,Fruit & Veg,Onion,WOOL-56F799315D,EFTPOS,Male,Adelaide
9.74,6.92,22/4/2025,WOOL-1626729,6,Woolworths,41.52,Strawberries,9.74,144607,Fruit & Veg,Strawberries,WOOL-D07B18726B,Cash,Female,Hobart
0.47,0.1,27/4/2025,WOOL-B534184,2,Woolworths,0.2,Mandarin,0.47,829115,Fruit & Veg,Mandarin,WOOL-97BE1FB72C,EFTPOS,Female,Darwin
1.44,0.97,22/4/2025,WOOL-0700335,8,Metro,7.76,Broccoli,1.44,134688,Fruit & Veg,Fresh,WOOL-84B3193FDD,Credit card,Male,Melbourne
0.51,0.1,25/4/2025,WOOL-8930875,2,Woolworths,0.2,Laundry Capsules,0.51,898835,Cleaning & Maintenance,Mnml,WOOL-BE4A911954,Store card,Male,Perth
0.51,0.1,22/4/2025,WOOL-1945857,7,Woolworths,0.7,Onion,0.51,144339,Fruit & Veg,Onion,WOOL-901DE82B97,Credit card,Male,Melbourne
2.12,1.49,19/4/2025,WOOL-C575251,1,Metro,1.49,Cucumber,2.12,137130,Fruit & Veg,Lebanese,WOOL-9E5791F201,Gift card,Female,Brisbane
0.46,0.15,12/4/2025,WOOL-3410286,2,Woolworths,0.3,Mandarin,0.46,829113,Fruit & Veg,Mandarin,WOOL-0A0FBECCD0,EFTPOS,Female,Brisbane
0.77,0.28,27/4/2025,WOOL-E652145,9,Metro,2.52,Bananas,0.77,133212,Fruit & Veg,Cavendish,WOOL-75DED73EB9,Store card,Female,Darwin
8.24,8.24,19/4/2025,WOOL-6172570,2,Woolworths,16.48,Light Globes,8.24,197765,Cleaning & Maintenance,Mirabella,WOOL-B9B084D526,EFTPOS,Male,Sydney
0.62,0.29,12/4/2025,WOOL-0307547,1,Woolworths,0.29,Laundry Capsules,0.62,898844,Cleaning & Maintenance,Mnml,WOOL-3185AFE62A,Credit card,Male,Hobart
14.8,10.9,3/4/2025,WOOL-3375435,7,Metro,76.3,Padlocks,14.8,747031,Cleaning & Maintenance,Master,WOOL-9777D2EF53,Store card,Male,Darwin
9.55,7.07,8/4/2025,WOOL-B899987,1,Metro,7.07,Light Globes,9.55,197769,Cleaning & Maintenance,Mirabella,WOOL-C74ACF69EB,Gift card,Female,Brisbane
0.88,0.88,16/4/2025,WOOL-C384967,1,Metro,0.88,Potatoes,0.88,208902,Fruit & Veg,Potato,WOOL-BAD51D0FD4,Cash,Male,Melbourne
0.62,0.34,7/4/2025,WOOL-A596816,2,Metro,0.68,Tomatoes,0.62,134037,Fruit & Veg,Fresh,WOOL-167FA73BA2,EFTPOS,Female,Canberra
13.39,10.26,6/4/2025,WOOL-4901710,4,Metro,41.04,Insect Repellent,13.39,900330,Cleaning & Maintenance,Aerogard,WOOL-527282C07A,EFTPOS,Female,Darwin
15.52,12.56,15/4/2025,WOOL-4579959,5,Woolworths,62.8,Padlocks,15.52,747024,Cleaning & Maintenance,Master,WOOL-CA7E279D59,Gift card,Male,Sydney
1.18,0.72,5/4/2025,WOOL-A793520,7,Metro,5.04,Cleaning Tablets,1.18,173884,Cleaning & Maintenance,Restor,WOOL-433E7FAED2,Credit card,Male,Brisbane
0.39,0.1,24/4/2025,WOOL-F728771,3,Metro,0.3,Mandarin,0.39,829107,Fruit & Veg,Mandarin,WOOL-3548AE9C5B,Credit card,Male,Melbourne
0.81,0.81,14/4/2025,WOOL-8928961,2,Metro,1.62,Apples,0.81,105925,Fruit & Veg,Fresh,WOOL-03F9C199B6,Credit card,Male,Melbourne
0.53,0.53,17/4/2025,WOOL-1577095,2,Woolworths,1.06,Onion,0.53,144339,Fruit & Veg,Onion,WOOL-116EF82983,Cash,Female,Canberra
1.39,1.39,4/4/2025,WOOL-8128648,6,Woolworths,8.34,Broccoli,1.39,134690,Fruit & Veg,Fresh,WOOL-53CF470BE9,Credit card,Female,Canberra
2.06,1.52,9/4/2025,WOOL-7325228,5,Woolworths,7.6,Avocado,2.06,120083,Fruit & Veg,Hass,WOOL-69079BFD20,Gift card,Female,Canberra
13.08,13.08,12/4/2025,WOOL-E378422,8,Metro,104.64,Insect Repellent,13.08,900326,Cleaning & Maintenance,Aerogard,WOOL-A7D43B0E2B,EFTPOS,Male,Perth
9.96,7.15,24/4/2025,WOOL-8748268,9,Metro,64.35,Light Globes,9.96,197775,Cleaning & Maintenance,Mirabella,WOOL-82DEA794E3,Credit card,Male,Brisbane
17.21,15.05,23/4/2025,WOOL-E103890,2,Woolworths,30.1,Padlocks,17.21,747028,Cleaning & Maintenance,Master,WOOL-C8BEBC8901,Cash,Female,Hobart
