_id,product_code,category,item_name,item_price,best_price,unit_price,special_text,promo_text,image,link
68a1c5889a405c5476088f62,180000005712,N/A,Vegeta Creamy Tomato & Mozzarella Cup Soup 23 Gram,3.91,0.90,per 100g,Special,N/A,https://www.igashop.com.au/static/default-product-image.png,https://www.igashop.com.au/product/vegeta-creamy-tomato-mozzarella-cup-soup-180000005712
68a1c5889a405c5476088f63,997087,N/A,Vegeta Natural Beef Beef Flavour 60 Gram,2.92,1.75,per 100g,Special,N/A,https://www.igashop.com.au/static/default-product-image.png,https://www.igashop.com.au/product/vegeta-natural-beef-beef-flavour-997087
68a1c5889a405c5476088f64,997079,N/A,Vegeta Natural Chicken Chicken Flavour 60 Gram,2.92,1.75,per 100g,Special,N/A,https://www.igashop.com.au/static/default-product-image.png,https://www.igashop.com.au/product/vegeta-natural-chicken-chicken-flavour-997079
68a1c5889a405c5476088f65,815146,N/A,Vegeta Stock Vegeta Gourmet Stock Powder 1 Kilogram,13.95,13.95,per kg,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/815146",https://www.igashop.com.au/product/vegeta-stock-vegeta-gourmet-stock-powder-815146
68a1c5889a405c5476088f66,160000012533,N/A,Vegeta Vegetable Salt Reduced Stock Powder 250 Gram,1.20,3.00,per 100g,30% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/160000012533",https://www.igashop.com.au/product/vegeta-vegetable-salt-reduced-stock-powder-160000012533
68a1c5889a405c5476088f67,180000005715,N/A,Vegeta Vegetable With Noodles Cup Soup 16 Gram,5.63,0.90,per 100g,Special,N/A,https://www.igashop.com.au/static/default-product-image.png,https://www.igashop.com.au/product/vegeta-vegetable-with-noodles-cup-soup-180000005715
68a1c5889a405c5476088f68,867122,N/A,Vegie Delights BBQ Sausages 300 Gram,2.25,6.75,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/867122",https://www.igashop.com.au/product/vegie-delights-bbq-sausages-867122
68a1c5889a405c5476088f69,338047,N/A,Vegie Delights Casserole Mince 415 Gram,1.08,4.50,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/338047",https://www.igashop.com.au/product/vegie-delights-casserole-mince-338047
68a1c5889a405c5476088f6a,567060,N/A,Vegie Delights Vegie Sausage 300 Gram,2.25,6.75,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/567060",https://www.igashop.com.au/product/vegie-delights-vegie-sausage-567060
68a1c5889a405c5476088f6b,464791,N/A,Velvet Bar Soap Pure 4 Pack,N/A,4.40,$1.10 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/464791",https://www.igashop.com.au/product/velvet-bar-soap-pure-464791
68a1c5889a405c5476088f6c,184639,N/A,Velvet Goat's Milk Beauty Bar 2 Pack,N/A,3.85,$1.93 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/184639",https://www.igashop.com.au/product/velvet-goats-milk-beauty-bar-184639
68a1c5889a405c5476088f6d,186474,N/A,Velvet Sorbolene Beauty Bar 2 Pack,N/A,3.85,$1.93 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/186474",https://www.igashop.com.au/product/velvet-sorbolene-beauty-bar-186474
68a1c5889a405c5476088f6e,190000007971,N/A,Victoria Bitter Bottle 24 Pack,N/A,40.00,$1.67 each,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/190000007971",https://www.igashop.com.au/product/victoria-bitter-bottle-190000007971
68a1c5889a405c5476088f6f,204345,N/A,Vileda Bucket & Wringer,N/A,16.00,N/A,30% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/204345",https://www.igashop.com.au/product/vileda-bucket-wringer-204345
68a1c5889a405c5476088f70,255396,N/A,Vileda Mop Super Microfibre Tx Handle,N/A,16.00,Vileda Mop Super Microfibre Tx Handle,30% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/255396",https://www.igashop.com.au/product/vileda-mop-super-microfibre-tx-handle-255396
68a1c5889a405c5476088f71,413952,N/A,Vileda Wettex Cloth Sponge 3 Pack,N/A,4.35,$1.45 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/413952",https://www.igashop.com.au/product/vileda-wettex-cloth-sponge-413952
68a1c5889a405c5476088f72,418685,N/A,Violet Crumble 50 Gram,4.40,2.20,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/418685",https://www.igashop.com.au/product/violet-crumble-418685
68a1c5889a405c5476088f73,1800000069074,N/A,Vita Brits Breakfast Cereal 1 Kilogram,5.40,5.40,per kg,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/1800000069074",https://www.igashop.com.au/product/vita-brits-breakfast-cereal-1800000069074
68a1c5889a405c5476088f74,433342,N/A,Vitasoy Almond Milk Unsweetened 1 Litre,2.85,2.85,per 1L,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/433342",https://www.igashop.com.au/product/vitasoy-almond-milk-unsweetened-433342
68a1c58d9a405c5476088f75,433339,N/A,Vitasoy Almond Milky 1 Litre,2.70,2.70,per 1L,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/433339",https://www.igashop.com.au/product/vitasoy-almond-milky-433339
68a1c58d9a405c5476088f76,160000018202,N/A,Vitasoy Oat Milk UHT 1 Litre,2.85,2.85,per 1L,Special,N/A,https://www.igashop.com.au/static/default-product-image.png,https://www.igashop.com.au/product/vitasoy-oat-milk-uht-160000018202
68a1c58d9a405c5476088f77,160000003599,N/A,Vitasoy Oat Milky 1 Litre,2.70,2.70,per 1L,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/160000003599",https://www.igashop.com.au/product/vitasoy-oat-milky-160000003599
68a1c58d9a405c5476088f78,180000003840,N/A,Vitasoy Soy Milk Regular UHT 1 Litre,2.35,2.35,per 1L,N/A,N/A,https://www.igashop.com.au/static/default-product-image.png,https://www.igashop.com.au/product/vitasoy-soy-milk-regular-uht-180000003840
68a1c58d9a405c5476088f79,75851,N/A,Vitasoy Soy Milky Lite Uht 1 Litre,2.35,2.35,per 1L,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/75851",https://www.igashop.com.au/product/vitasoy-soy-milky-lite-uht-75851
68a1c58d9a405c5476088f7a,75699,N/A,Vitasoy Soy Milky Regular 1 Litre,2.35,2.35,per 1L,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/75699",https://www.igashop.com.au/product/vitasoy-soy-milky-regular-75699
68a1c58d9a405c5476088f7b,359263,N/A,Vittoria Chocochino Drinking Chocolate 375 Gram,1.84,6.90,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/359263",https://www.igashop.com.au/product/vittoria-chocochino-drinking-chocolate-359263
68a1c58d9a405c5476088f7c,626343,N/A,Vittoria Freeze Dried Espresso Coffee Instant 300 Gram,7.00,21.00,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/626343",https://www.igashop.com.au/product/vittoria-freeze-dried-espresso-coffee-instant-626343
68a1c58d9a405c5476088f7d,20000005438,N/A,Vittoria Ground Coffee Italian Blend 1 Kilogram,46.55,46.55,per kg,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/20000005438",https://www.igashop.com.au/product/vittoria-ground-coffee-italian-blend-20000005438
68a1c58d9a405c5476088f7e,52227,N/A,Vittoria Italian Blend Coffee Beans 1 Kilogram,46.55,46.55,per kg,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/52227",https://www.igashop.com.au/product/vittoria-italian-blend-coffee-beans-52227
68a1c58d9a405c5476088f7f,4465,N/A,Vo5 Style Wax Mega Hold Gel Tube 175 Millilitre,2.86,5.00,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/4465",https://www.igashop.com.au/product/vo5-style-wax-mega-hold-gel-tube-4465
68a1c58d9a405c5476088f80,698706,N/A,Vo5 Hairspray Extra Hold 200 Gram,2.75,5.50,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/698706",https://www.igashop.com.au/product/vo5-hairspray-extra-hold-698706
68a1c58d9a405c5476088f81,698594,N/A,Vo5 Hairspray Firm Hold 200 Gram,2.75,5.50,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/698594",https://www.igashop.com.au/product/vo5-hairspray-firm-hold-698594
68a1c58d9a405c5476088f82,359920,N/A,Vo5 Hairspray Volume & Lift Styling Spray 200 Gram,2.75,5.50,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/359920",https://www.igashop.com.au/product/vo5-hairspray-volume-lift-styling-spray-359920
68a1c58d9a405c5476088f83,463245,N/A,Vo5 Shampoo Plump It Up 250 Millilitre,2.72,6.80,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/463245",https://www.igashop.com.au/product/vo5-shampoo-plump-it-up-463245
68a1c58d9a405c5476088f84,463258,N/A,Vo5 Shampoo Refresh Me Quick 250 Millilitre,2.72,6.80,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/463258",https://www.igashop.com.au/product/vo5-shampoo-refresh-me-quick-463258
68a1c58d9a405c5476088f85,698918,N/A,Vo5 Style Wax Firm Hold Spritz 200 Millilitre,2.75,5.50,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/698918",https://www.igashop.com.au/product/vo5-style-wax-firm-hold-spritz-698918
68a1c58d9a405c5476088f86,698926,N/A,Vo5 Style Wax Mega Hold Hairspray 200 Millilitre,2.75,5.50,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/698926",https://www.igashop.com.au/product/vo5-style-wax-mega-hold-hairspray-698926
68a1c58d9a405c5476088f87,699053,N/A,Vo5 Styling Gel Tub Mega Hold 250 Gram,2.20,5.50,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/699053",https://www.igashop.com.au/product/vo5-styling-gel-tub-mega-hold-699053
68a1c58d9a405c5476088f88,698879,N/A,Vo5 Wet Look Styling Gel 175 Millilitre,2.86,5.00,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/698879",https://www.igashop.com.au/product/vo5-wet-look-styling-gel-698879
68a1c5939a405c5476088f89,613049,N/A,Voss Sparkling Water 800 Millilitre,0.70,5.60,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/613049",https://www.igashop.com.au/product/voss-sparkling-water-613049
68a1c5939a405c5476088f8a,160000010404,N/A,Voss Still Water 500 Millilitre,0.50,2.50,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/160000010404",https://www.igashop.com.au/product/voss-still-water-160000010404
68a1c5939a405c5476088f8b,613057,N/A,Voss Still Water 800 Millilitre,0.69,5.55,per 100mL,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/613057",https://www.igashop.com.au/product/voss-still-water-613057
68a1c5939a405c5476088f8c,80050106,N/A,Washed Potato Prepack 2kg,N/A,5.50,N/A,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/80050106",https://www.igashop.com.au/product/washed-potato-prepack-2kg-80050106
68a1c5939a405c5476088f8d,713386,N/A,Waterfords Lite & Fruity Blackcurrant 1 Litre,1.75,1.75,per 1L,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/713386",https://www.igashop.com.au/product/waterfords-lite-fruity-blackcurrant-713386
68a1c5939a405c5476088f8e,647608,N/A,Waterfords Mineral Water Apple Berry 1 Litre,1.75,1.75,per 1L,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/647608",https://www.igashop.com.au/product/waterfords-mineral-water-apple-berry-647608
68a1c5939a405c5476088f8f,648968,N/A,Waterfords Mineral Water Lemon Lime & Bitters 1 Litre,1.75,1.75,per 1L,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/648968",https://www.igashop.com.au/product/waterfords-mineral-water-lemon-lime-bitters-648968
68a1c5939a405c5476088f90,648413,N/A,Waterfords Mineral Water Lite & Fruity Orange Passion 1 Litre,1.75,1.75,per 1L,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/648413",https://www.igashop.com.au/product/waterfords-mineral-water-lite-fruity-orange-passion-648413
68a1c5939a405c5476088f91,647768,N/A,Waterfords Mineral Water Tahitian Lime 1 Litre,1.75,1.75,per 1L,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/647768",https://www.igashop.com.au/product/waterfords-mineral-water-tahitian-lime-647768
68a1c5939a405c5476088f92,180000002801,N/A,Wattie's Lasagne Snack Meal 250 Gram,1.52,3.79,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/180000002801",https://www.igashop.com.au/product/watties-lasagne-snack-meal-180000002801
68a1c5939a405c5476088f93,17811,N/A,Wattie's Wok Creations Malaysian Style Stir-Fry Vegetables 400 Gram,0.98,3.90,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/17811",https://www.igashop.com.au/product/watties-wok-creations-malaysian-style-stir-fry-vegetables-17811
68a1c5939a405c5476088f94,1800000067918,N/A,Watties Frozen Baby Carrots 500 Gram,0.70,3.50,per 100g,20% Off,N/A,https://www.igashop.com.au/static/default-product-image.png,https://www.igashop.com.au/product/watties-frozen-baby-carrots-1800000067918
68a1c5939a405c5476088f95,215948,N/A,WD-40 Lubricant Multi Purpose 255 Gram,3.69,9.40,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/215948",https://www.igashop.com.au/product/wd-40-lubricant-multi-purpose-215948
68a1c5939a405c5476088f96,651945,N/A,Weet-Bix Bites Coco Crunch 500 Gram,1.05,5.25,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/651945",https://www.igashop.com.au/product/weet-bix-bites-coco-crunch-651945
68a1c5939a405c5476088f97,405543,N/A,Weet-Bix Bites Crunchy Honey 510 Gram,1.03,5.25,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/405543",https://www.igashop.com.au/product/weet-bix-bites-crunchy-honey-405543
68a1c5939a405c5476088f98,405593,N/A,Weet-Bix Bites Wild Berry 500 Gram,1.05,5.25,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/405593",https://www.igashop.com.au/product/weet-bix-bites-wild-berry-405593
68a1c5939a405c5476088f99,128340,N/A,Weight Watchers Chicken & Mushroom Fettuccine 300 Gram,1.08,3.25,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/128340",https://www.igashop.com.au/product/weight-watchers-chicken-mushroom-fettuccine-128340
68a1c5939a405c5476088f9a,190000001775,N/A,Weight Watchers Chicken & Mushroom Fettuccine 300 Gram,1.08,3.25,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/190000001775",https://www.igashop.com.au/product/weight-watchers-chicken-mushroom-fettuccine-190000001775
68a1c5939a405c5476088f9b,20000006552,N/A,Weight Watchers Chilli Con Carne 330 Gram,0.98,3.25,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/20000006552",https://www.igashop.com.au/product/weight-watchers-chilli-con-carne-20000006552
68a1c5939a405c5476088f9c,891126,N/A,Weight Watchers Classic Beef Bolognese 320 Gram,1.02,3.25,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/891126",https://www.igashop.com.au/product/weight-watchers-classic-beef-bolognese-891126
68a1c5989a405c5476088f9d,891176,N/A,Weight Watchers Classic Mushroom & Pumpkin Risotto 320 Gram,1.02,3.25,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/891176",https://www.igashop.com.au/product/weight-watchers-classic-mushroom-pumpkin-risotto-891176
68a1c5989a405c5476088f9e,180000003263,N/A,Weight Watchers Pumpkin & Onion Ravioli 320 Gram,1.02,3.25,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/180000003263",https://www.igashop.com.au/product/weight-watchers-pumpkin-onion-ravioli-180000003263
68a1c5989a405c5476088f9f,635541,N/A,Weight Watchers Reimagined Creamy Tuna Bake 320 Gram,1.02,3.25,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/635541",https://www.igashop.com.au/product/weight-watchers-reimagined-creamy-tuna-bake-635541
68a1c5989a405c5476088fa0,180000003264,N/A,Weight Watchers Spinach Ricotta Ravioli with Napoli Sauce 320 Gram,1.02,3.25,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/180000003264",https://www.igashop.com.au/product/weight-watchers-spinach-ricotta-ravioli-with-napoli-sauce-180000003264
68a1c5989a405c5476088fa1,733653,N/A,Weis Dairy Free Frozen Dessert Raspberry Coconut 4 Pack,N/A,8.90,$2.23 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/733653",https://www.igashop.com.au/product/weis-dairy-free-frozen-dessert-raspberry-coconut-733653
68a1c5989a405c5476088fa2,195114,N/A,Weis Ice Cream & Fruit Bar Macadamia Mango Cream 4 Pack,N/A,8.90,$2.23 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/195114",https://www.igashop.com.au/product/weis-ice-cream-fruit-bar-macadamia-mango-cream-195114
68a1c5989a405c5476088fa3,177514,N/A,Weis Ice Cream & Fruit Bar Mango 4 Pack,N/A,8.90,$2.23 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/177514",https://www.igashop.com.au/product/weis-ice-cream-fruit-bar-mango-177514
68a1c5989a405c5476088fa4,177491,N/A,Weis Ice Cream Fruito 4 Pack,N/A,8.90,$2.23 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/177491",https://www.igashop.com.au/product/weis-ice-cream-fruito-177491
68a1c5989a405c5476088fa5,733776,N/A,Weis Passionfruit Coconut Ice Cream Bars 4 Pack,N/A,8.90,$2.23 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/733776",https://www.igashop.com.au/product/weis-passionfruit-coconut-ice-cream-bars-733776
