sessions_count,avg_engagement_time_sec,pageviews_per_session,compare_ratio,specials_ratio,mylists_ratio,category_browse_ratio,product_detail_ratio,unique_pages_visited,browsing_entropy,days_since_first_visit,days_since_last_activity,user_pseudo_id,reporting_window_start,reporting_window_end,is_included_in_run
3,145.16,3.0,0.0408,0.0239,0.0131,0.208,0.1794,5,0.3,3,2,syn_20260831_001372,2026-08-17,2026-08-30,1
5,162.15,6.44,0.1395,0.1483,0.2307,0.1953,0.053,10,0.6603,9,3,syn_20260831_001373,2026-08-17,2026-08-30,1
2,120.0,3.12,0.0129,0.0235,0.0412,0.1802,0.2263,5,0.5449,13,1,syn_20260831_001374,2026-08-17,2026-08-30,1
5,90.0,8.17,0.0599,0.1361,0.1718,0.1747,0.1162,16,0.5861,13,2,syn_20260831_001375,2026-08-17,2026-08-30,1
2,147.78,5.86,0.0682,0.0477,0.0219,0.1734,0.2284,8,0.4503,5,0,syn_20260831_001376,2026-08-17,2026-08-30,1
6,136.63,6.06,0.0923,0.1457,0.2294,0.1779,0.1129,17,0.75,7,0,syn_20260831_001377,2026-08-17,2026-08-30,1
1,20.86,2.31,0.0,0.0,0.0,0.0279,0.0223,2,0.1216,4,1,syn_20260831_001378,2026-08-17,2026-08-30,1
5,165.77,6.05,0.1216,0.1354,0.2,0.1772,0.0611,10,0.6396,8,2,syn_20260831_001379,2026-08-17,2026-08-30,1
6,89.26,5.9,0.2937,0.2704,0.0181,0.0957,0.0328,8,0.6066,7,1,syn_20260831_001380,2026-08-17,2026-08-30,1
5,70.52,5.58,0.1547,0.2061,0.0276,0.0921,0.0584,9,0.6424,4,1,syn_20260831_001381,2026-08-17,2026-08-30,1
5,76.37,6.66,0.158,0.3165,0.0444,0.0501,0.069,13,0.824,3,0,syn_20260831_001382,2026-08-17,2026-08-30,1
4,96.55,4.47,0.1518,0.3095,0.0183,0.1367,0.0861,10,0.8173,5,1,syn_20260831_001383,2026-08-17,2026-08-30,1
4,87.83,6.48,0.1839,0.1705,0.0048,0.0905,0.0724,15,0.6241,7,3,syn_20260831_001384,2026-08-17,2026-08-30,1
3,134.81,5.8,0.342,0.2259,0.041,0.1036,0.1,13,0.7289,9,1,syn_20260831_001385,2026-08-17,2026-08-30,1
3,217.41,3.59,0.0603,0.0041,0.0027,0.1735,0.2419,10,0.5035,11,1,syn_20260831_001386,2026-08-17,2026-08-30,1
1,27.11,2.22,0.0,0.0,0.0,0.05,0.0397,2,0.0589,6,0,syn_20260831_001387,2026-08-17,2026-08-30,1
6,76.34,4.07,0.1639,0.2438,0.0094,0.0958,0.0166,13,0.6,5,3,syn_20260831_001388,2026-08-17,2026-08-30,1
4,163.49,4.26,0.1685,0.1741,0.0149,0.0853,0.092,11,0.6887,3,2,syn_20260831_001389,2026-08-17,2026-08-30,1
6,240.0,5.43,0.0657,0.15,0.1539,0.112,0.0747,20,0.6047,7,2,syn_20260831_001390,2026-08-17,2026-08-30,1
3,135.94,5.65,0.2453,0.2286,0.05,0.1126,0.0211,9,0.7204,10,4,syn_20260831_001391,2026-08-17,2026-08-30,1
6,110.68,6.66,0.2291,0.2424,0.0112,0.112,0.0198,9,0.7546,12,3,syn_20260831_001392,2026-08-17,2026-08-30,1
8,102.25,5.39,0.1202,0.1365,0.1936,0.1271,0.0793,18,0.5378,6,1,syn_20260831_001393,2026-08-17,2026-08-30,1
8,162.3,9.25,0.1163,0.0789,0.2746,0.1073,0.1247,12,0.6097,9,1,syn_20260831_001394,2026-08-17,2026-08-30,1
1,12.36,2.05,0.0,0.0,0.0,0.0388,0.0047,2,0.0692,9,1,syn_20260831_001395,2026-08-17,2026-08-30,1
7,189.27,8.07,0.1371,0.0693,0.3,0.1861,0.0944,17,0.5393,9,3,syn_20260831_001396,2026-08-17,2026-08-30,1
1,33.45,2.8,0.0,0.0,0.0,0.0011,0.0125,2,0.0551,9,1,syn_20260831_001397,2026-08-17,2026-08-30,1
6,201.25,7.86,0.1083,0.0866,0.228,0.1459,0.05,16,0.579,9,1,syn_20260831_001398,2026-08-17,2026-08-30,1
2,53.17,2.32,0.0382,0.0381,0.035,0.0969,0.0306,3,0.3151,9,2,syn_20260831_001399,2026-08-17,2026-08-30,1
4,158.05,5.26,0.1701,0.3075,0.0141,0.0505,0.0961,10,0.7827,9,1,syn_20260831_001400,2026-08-17,2026-08-30,1
7,187.11,8.11,0.0651,0.1333,0.2575,0.1891,0.0696,20,0.5932,9,2,syn_20260831_001401,2026-08-17,2026-08-30,1
7,127.31,9.04,0.1187,0.15,0.1714,0.1786,0.05,15,0.6752,13,3,syn_20260831_001402,2026-08-17,2026-08-30,1
1,16.22,2.5,0.0,0.0,0.0,0.0407,0.0015,2,0.1845,9,2,syn_20260831_001403,2026-08-17,2026-08-30,1
5,100.89,8.0,0.15,0.1594,0.0,0.0681,0.1,13,0.7919,9,4,syn_20260831_001404,2026-08-17,2026-08-30,1
6,196.33,7.61,0.0796,0.1024,0.2012,0.1345,0.0656,17,0.5,9,1,syn_20260831_001405,2026-08-17,2026-08-30,1
4,129.77,5.52,0.2119,0.2751,0.015,0.0806,0.0483,15,0.8283,7,2,syn_20260831_001406,2026-08-17,2026-08-30,1
5,206.26,6.27,0.1108,0.1355,0.2064,0.1944,0.1145,18,0.5,6,0,syn_20260831_001407,2026-08-17,2026-08-30,1
6,218.88,5.0,0.0896,0.0757,0.2826,0.1062,0.0919,13,0.7003,9,3,syn_20260831_001408,2026-08-17,2026-08-30,1
4,209.26,5.82,0.0986,0.1195,0.2952,0.1696,0.0951,14,0.6774,7,0,syn_20260831_001409,2026-08-17,2026-08-30,1
4,180.58,5.62,0.1422,0.05,0.1656,0.1436,0.0783,17,0.6523,13,1,syn_20260831_001410,2026-08-17,2026-08-30,1
3,220.33,5.66,0.0918,0.0253,0.005,0.1384,0.2482,8,0.4993,5,1,syn_20260831_001411,2026-08-17,2026-08-30,1
2,212.89,7.36,0.0399,0.0218,0.0168,0.1372,0.1977,11,0.5098,9,6,syn_20260831_001412,2026-08-17,2026-08-30,1
4,210.8,4.0,0.0905,0.0188,0.095,0.1422,0.2799,10,0.5198,12,6,syn_20260831_001413,2026-08-17,2026-08-30,1
2,15.32,2.83,0.0264,0.033,0.019,0.0931,0.0408,4,0.2346,7,5,syn_20260831_001414,2026-08-17,2026-08-30,1
1,38.2,3.0,0.0,0.0,0.0,0.0307,0.0344,3,0.0546,3,2,syn_20260831_001415,2026-08-17,2026-08-30,1
4,202.14,4.35,0.0588,0.013,0.0182,0.1392,0.2734,8,0.6382,8,7,syn_20260831_001416,2026-08-17,2026-08-30,1
6,74.13,6.61,0.1737,0.2028,0.0021,0.1192,0.0834,12,0.7601,14,2,syn_20260831_001417,2026-08-17,2026-08-30,1
5,132.72,7.44,0.35,0.35,0.0362,0.0823,0.039,11,0.6649,9,4,syn_20260831_001418,2026-08-17,2026-08-30,1
6,102.9,6.71,0.15,0.2419,0.031,0.1156,0.0499,10,0.7688,9,2,syn_20260831_001419,2026-08-17,2026-08-30,1
5,80.16,7.24,0.343,0.3149,0.0065,0.1089,0.0578,13,0.7477,9,0,syn_20260831_001420,2026-08-17,2026-08-30,1
5,107.55,9.23,0.1189,0.0915,0.1562,0.114,0.05,18,0.714,9,2,syn_20260831_001421,2026-08-17,2026-08-30,1
4,113.59,6.36,0.1451,0.1347,0.1803,0.184,0.1084,15,0.6108,5,1,syn_20260831_001422,2026-08-17,2026-08-30,1
2,189.14,6.0,0.0332,0.0059,0.0218,0.2166,0.2779,9,0.4731,8,4,syn_20260831_001423,2026-08-17,2026-08-30,1
3,242.35,6.65,0.0558,0.0174,0.0526,0.1255,0.267,11,0.6397,11,0,syn_20260831_001424,2026-08-17,2026-08-30,1
1,30.06,2.87,0.0,0.0,0.0,0.0288,0.0397,3,0.1107,7,5,syn_20260831_001425,2026-08-17,2026-08-30,1
4,62.19,5.49,0.1718,0.2515,0.0208,0.1481,0.0921,13,0.8265,6,1,syn_20260831_001426,2026-08-17,2026-08-30,1
2,34.95,2.97,0.0186,0.01,0.0331,0.079,0.0491,4,0.3278,8,2,syn_20260831_001427,2026-08-17,2026-08-30,1
5,70.75,6.85,0.174,0.2012,0.0401,0.1183,0.0049,8,0.6606,11,4,syn_20260831_001428,2026-08-17,2026-08-30,1
2,121.08,7.09,0.0108,0.0358,0.0968,0.1417,0.2747,9,0.5575,4,0,syn_20260831_001429,2026-08-17,2026-08-30,1
1,17.93,2.23,0.0,0.0,0.0,0.0292,0.0223,2,0.0082,9,5,syn_20260831_001430,2026-08-17,2026-08-30,1
4,142.36,4.0,0.1673,0.2159,0.0448,0.0948,0.0,11,0.7615,14,1,syn_20260831_001431,2026-08-17,2026-08-30,1
7,154.78,9.72,0.1275,0.0603,0.2845,0.1801,0.081,10,0.6219,11,3,syn_20260831_001432,2026-08-17,2026-08-30,1
2,172.52,3.64,0.0144,0.0,0.0134,0.2323,0.15,5,0.501,9,5,syn_20260831_001433,2026-08-17,2026-08-30,1
5,117.0,4.0,0.2867,0.178,0.0082,0.0893,0.024,15,0.6,13,0,syn_20260831_001434,2026-08-17,2026-08-30,1
4,300.0,6.18,0.0947,0.0425,0.0921,0.1296,0.2611,7,0.5826,9,0,syn_20260831_001435,2026-08-17,2026-08-30,1
6,133.46,5.09,0.2917,0.1779,0.0235,0.107,0.0172,8,0.8135,4,1,syn_20260831_001436,2026-08-17,2026-08-30,1
7,172.52,5.57,0.15,0.15,0.2607,0.1396,0.0732,13,0.7195,12,3,syn_20260831_001437,2026-08-17,2026-08-30,1
1,34.94,2.71,0.0,0.0,0.0,0.037,0.0369,2,0.0923,8,0,syn_20260831_001438,2026-08-17,2026-08-30,1
4,180.05,3.03,0.079,0.0099,0.0309,0.1219,0.2996,10,0.5794,11,4,syn_20260831_001439,2026-08-17,2026-08-30,1
1,17.81,2.7,0.0,0.0,0.0,0.0084,0.0095,3,0.0179,1,0,syn_20260831_001440,2026-08-17,2026-08-30,1
1,30.38,2.37,0.0,0.0,0.0,0.0297,0.0452,2,0.1456,9,3,syn_20260831_001441,2026-08-17,2026-08-30,1
5,76.05,7.24,0.3323,0.1665,0.0351,0.0895,0.0559,11,0.8274,9,3,syn_20260831_001442,2026-08-17,2026-08-30,1
1,5.37,2.94,0.0,0.0,0.0,0.0107,0.015,3,0.0184,5,0,syn_20260831_001443,2026-08-17,2026-08-30,1
5,74.58,6.3,0.2061,0.1581,0.0207,0.0908,0.0098,12,0.7649,14,3,syn_20260831_001444,2026-08-17,2026-08-30,1
5,90.0,6.78,0.0807,0.0756,0.2014,0.1,0.0656,12,0.541,9,0,syn_20260831_001445,2026-08-17,2026-08-30,1
4,120.0,3.85,0.0729,0.0363,0.0251,0.1917,0.157,9,0.3968,7,5,syn_20260831_001446,2026-08-17,2026-08-30,1
1,22.06,2.0,0.0,0.0,0.0,0.0316,0.0074,2,0.1448,4,1,syn_20260831_001447,2026-08-17,2026-08-30,1
5,109.98,7.3,0.1434,0.1026,0.2727,0.1596,0.0916,10,0.7226,7,1,syn_20260831_001448,2026-08-17,2026-08-30,1
8,200.13,9.67,0.1293,0.0559,0.1608,0.1881,0.0847,19,0.5626,9,3,syn_20260831_001449,2026-08-17,2026-08-30,1
4,119.59,4.54,0.35,0.3252,0.0246,0.1123,0.0165,13,0.7031,6,3,syn_20260831_001450,2026-08-17,2026-08-30,1
3,287.96,4.28,0.0339,0.0443,0.029,0.2014,0.278,10,0.3443,4,3,syn_20260831_001451,2026-08-17,2026-08-30,1
5,163.36,6.88,0.1496,0.12,0.2757,0.1369,0.0836,18,0.5519,8,3,syn_20260831_001452,2026-08-17,2026-08-30,1
4,113.4,7.72,0.3111,0.2691,0.0375,0.0983,0.0,10,0.8091,9,0,syn_20260831_001453,2026-08-17,2026-08-30,1
3,60.0,7.49,0.3026,0.2723,0.0,0.1498,0.0798,14,0.7107,9,2,syn_20260831_001454,2026-08-17,2026-08-30,1
3,254.24,5.11,0.0194,0.0255,0.057,0.1375,0.1927,8,0.5042,14,4,syn_20260831_001455,2026-08-17,2026-08-30,1
4,110.01,5.24,0.2925,0.3269,0.0386,0.1228,0.0281,10,0.7889,3,2,syn_20260831_001456,2026-08-17,2026-08-30,1
5,120.55,5.88,0.3155,0.2185,0.0365,0.1302,0.0375,8,0.6438,6,2,syn_20260831_001457,2026-08-17,2026-08-30,1
4,184.08,7.7,0.1183,0.0568,0.28,0.1171,0.1034,20,0.6021,7,0,syn_20260831_001458,2026-08-17,2026-08-30,1
5,87.55,4.33,0.3411,0.1864,0.0315,0.1214,0.0605,9,0.6376,4,2,syn_20260831_001459,2026-08-17,2026-08-30,1
5,109.37,6.84,0.322,0.2036,0.0087,0.0566,0.009,11,0.6822,5,1,syn_20260831_001460,2026-08-17,2026-08-30,1
3,185.91,5.27,0.047,0.0059,0.009,0.1318,0.2772,7,0.5294,10,4,syn_20260831_001461,2026-08-17,2026-08-30,1
4,168.61,6.93,0.3068,0.3469,0.0217,0.1031,0.0221,13,0.7954,4,0,syn_20260831_001462,2026-08-17,2026-08-30,1
4,100.72,8.71,0.103,0.1171,0.2958,0.1022,0.0752,18,0.5249,14,2,syn_20260831_001463,2026-08-17,2026-08-30,1
4,272.22,5.48,0.0911,0.0113,0.0491,0.13,0.1766,10,0.4937,3,2,syn_20260831_001464,2026-08-17,2026-08-30,1
3,79.03,8.0,0.2379,0.1816,0.0187,0.0589,0.0087,15,0.7141,13,4,syn_20260831_001465,2026-08-17,2026-08-30,1
4,193.04,8.2,0.067,0.0921,0.1745,0.1367,0.11,15,0.6203,13,2,syn_20260831_001466,2026-08-17,2026-08-30,1
5,111.01,6.82,0.2241,0.2376,0.0288,0.1433,0.011,15,0.7375,8,2,syn_20260831_001467,2026-08-17,2026-08-30,1
3,271.0,4.33,0.0481,0.0253,0.0375,0.1483,0.2889,6,0.4242,9,5,syn_20260831_001468,2026-08-17,2026-08-30,1
4,168.05,4.53,0.2891,0.2684,0.0204,0.1273,0.0517,8,0.7386,11,3,syn_20260831_001469,2026-08-17,2026-08-30,1
4,170.69,4.7,0.0905,0.0043,0.0219,0.101,0.1596,7,0.576,11,4,syn_20260831_001470,2026-08-17,2026-08-30,1
4,126.5,7.71,0.3178,0.2804,0.0,0.0539,0.0542,10,0.7177,4,4,syn_20260831_001471,2026-08-17,2026-08-30,1
6,180.0,4.14,0.3152,0.1645,0.0173,0.15,0.0807,12,0.6948,13,0,syn_20260831_001472,2026-08-17,2026-08-30,1
1,33.92,2.14,0.0,0.0,0.0,0.0189,0.0266,2,0.0,9,1,syn_20260831_001473,2026-08-17,2026-08-30,1
5,123.5,5.24,0.3055,0.35,0.0491,0.1474,0.0751,10,0.6407,9,3,syn_20260831_001474,2026-08-17,2026-08-30,1
3,222.9,5.59,0.0452,0.0212,0.0291,0.1505,0.2586,9,0.4004,14,4,syn_20260831_001475,2026-08-17,2026-08-30,1
6,150.19,5.0,0.0962,0.05,0.2036,0.1906,0.15,11,0.6621,12,1,syn_20260831_001476,2026-08-17,2026-08-30,1
5,129.61,6.94,0.204,0.15,0.0207,0.1113,0.0069,13,0.779,6,2,syn_20260831_001477,2026-08-17,2026-08-30,1
6,77.84,6.66,0.2103,0.2727,0.0408,0.1496,0.0162,13,0.7115,9,2,syn_20260831_001478,2026-08-17,2026-08-30,1
1,32.82,2.19,0.0,0.0,0.0,0.0266,0.0327,2,0.1626,10,6,syn_20260831_001479,2026-08-17,2026-08-30,1
5,164.68,8.61,0.0507,0.0846,0.176,0.1597,0.0517,17,0.59,9,3,syn_20260831_001480,2026-08-17,2026-08-30,1
3,260.48,6.56,0.0253,0.006,0.0862,0.1403,0.2741,12,0.7,4,1,syn_20260831_001481,2026-08-17,2026-08-30,1
1,22.72,2.57,0.0,0.0,0.0,0.0474,0.05,3,0.0,9,1,syn_20260831_001482,2026-08-17,2026-08-30,1
6,240.0,8.53,0.1122,0.1045,0.2241,0.138,0.1179,14,0.5329,13,0,syn_20260831_001483,2026-08-17,2026-08-30,1
5,76.98,5.2,0.2127,0.2943,0.0361,0.1385,0.0139,11,0.6352,5,2,syn_20260831_001484,2026-08-17,2026-08-30,1
4,153.55,4.93,0.2572,0.3193,0.0271,0.0858,0.0157,10,0.7023,11,4,syn_20260831_001485,2026-08-17,2026-08-30,1
6,111.3,8.0,0.2393,0.2365,0.0105,0.1186,0.0913,13,0.703,5,1,syn_20260831_001486,2026-08-17,2026-08-30,1
1,21.24,3.58,0.0433,0.0386,0.0153,0.0877,0.001,2,0.1631,9,5,syn_20260831_001487,2026-08-17,2026-08-30,1
3,120.0,3.1,0.0661,0.05,0.0353,0.2023,0.1975,6,0.4792,9,3,syn_20260831_001488,2026-08-17,2026-08-30,1
5,121.11,8.72,0.15,0.1174,0.26,0.1135,0.1255,11,0.6559,11,3,syn_20260831_001489,2026-08-17,2026-08-30,1
3,144.71,3.16,0.0345,0.027,0.0269,0.2402,0.15,9,0.5935,6,1,syn_20260831_001490,2026-08-17,2026-08-30,1
6,159.54,6.05,0.0853,0.1251,0.242,0.1341,0.1374,20,0.7318,9,3,syn_20260831_001491,2026-08-17,2026-08-30,1
5,174.58,6.5,0.0699,0.1369,0.2239,0.1354,0.0507,10,0.6424,10,2,syn_20260831_001492,2026-08-17,2026-08-30,1
1,13.8,2.4,0.0,0.0,0.0,0.0172,0.0366,2,0.0671,4,0,syn_20260831_001493,2026-08-17,2026-08-30,1
4,107.15,4.53,0.255,0.1638,0.05,0.0969,0.0782,12,0.7616,7,1,syn_20260831_001494,2026-08-17,2026-08-30,1
4,160.13,4.64,0.3429,0.2429,0.0204,0.1449,0.0894,12,0.6558,9,4,syn_20260831_001495,2026-08-17,2026-08-30,1
5,111.75,6.69,0.1707,0.3499,0.0101,0.1346,0.0356,13,0.6,9,3,syn_20260831_001496,2026-08-17,2026-08-30,1
1,28.88,2.11,0.0,0.0,0.0,0.0039,0.0377,2,0.1579,11,4,syn_20260831_001497,2026-08-17,2026-08-30,1
3,288.6,7.96,0.0825,0.0137,0.0899,0.2,0.2612,9,0.4,8,0,syn_20260831_001498,2026-08-17,2026-08-30,1
4,155.04,4.34,0.1756,0.1569,0.0408,0.1319,0.0834,15,0.8263,9,1,syn_20260831_001499,2026-08-17,2026-08-30,1
7,91.0,8.3,0.0585,0.1209,0.28,0.1166,0.1478,13,0.6224,9,3,syn_20260831_001500,2026-08-17,2026-08-30,1
