Cart ID,Transaction ID,Customer ID,Gender,Location,Payment type,Item ID,Brand Name,Brand Size,Category,Subcategory,Unit Price,Best Price,Discount,Quantity,Total Item Price,Quality Score,Replaced,Substitute ID,Substitute Brand,Substitute Size,Substitute Price,Substitute Quality,Price Saved
2201,E6B04E48,CUS3102,Female,QLD,Cash,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5,Yes,ITM34814,Devondale,1000 mL,5.77,5.0,22.05
2201,E6B04E48,CUS3102,Female,QLD,Cash,ITM55462,Helga's,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5,Yes,ITM32500,Bega,500 mL,1.66,5.0,1.3
2201,E6B04E48,CUS3102,Female,QLD,Cash,ITM29304,Barilla,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5,Yes,ITM30505,Lilydale,1000 g,2.26,5.0,1.65
2202,56E747AB,CUS1672,Female,WA,Credit Card,ITM69561,A2 Milk,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,5,Yes,ITM52081,Barilla,1000 g,12.44,5.0,16.15
2202,56E747AB,CUS1672,Female,WA,Credit Card,ITM61269,Red Bull,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,5,Yes,ITM99586,Monster,2000 mL,17.51,4.0,20.15
2202,56E747AB,CUS1672,Female,WA,Credit Card,ITM81101,Smith's,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5,Yes,ITM45168,TUC,200 g,8.15,5.0,0.84
2203,642FDF1A,CUS6349,Male,QLD,Credit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5,Yes,ITM34814,Devondale,1000 mL,5.77,5.0,22.05
2203,642FDF1A,CUS6349,Male,QLD,Credit Card,ITM45752,Coles Brand,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4,Yes,ITM19369,Australian Fresh,1500 g,9.57,5.0,9.12
2203,642FDF1A,CUS6349,Male,QLD,Credit Card,ITM35671,Red Rock Deli,250g,Snacks,Chips,17.23,13.09,0.24,5,65.45,5,Yes,ITM98744,Smith's,250 g,11.37,5.0,8.6
2204,BFE388AF,CUS7999,Female,NSW,Credit Card,ITM47678,Lindt,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5,Yes,ITM97602,Coles Brand,200 g,0.93,5.0,11.72
2204,BFE388AF,CUS7999,Female,NSW,Credit Card,ITM10665,Coca-Cola,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5,Yes,ITM21419,Paul's,2000 mL,14.4,5.0,0.94
2204,BFE388AF,CUS7999,Female,NSW,Credit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,1.73
2204,BFE388AF,CUS7999,Female,NSW,Credit Card,ITM81101,Smith's,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5,Yes,ITM45168,TUC,200 g,8.15,5.0,0.84
2204,BFE388AF,CUS7999,Female,NSW,Credit Card,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.84
2205,F3861CBC,CUS4093,Male,QLD,Debit Card,ITM70911,Australian Fresh,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5,Yes,ITM18743,Coles Brand,500 g,2.15,5.0,14.4
2205,F3861CBC,CUS4093,Male,QLD,Debit Card,ITM61269,V,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,4,Yes,ITM99586,Monster,2000 mL,17.51,4.0,20.15
2205,F3861CBC,CUS4093,Male,QLD,Debit Card,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5,Yes,ITM81101,Smith's,300 g,8.36,5.0,6.02
2205,F3861CBC,CUS4093,Male,QLD,Debit Card,ITM38892,Berri,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3,Yes,ITM50843,Golden Circle,250 mL,17.13,3.0,3.62
2206,37E190B3, CUS5515,Male,WA,Credit Card,ITM70911,Australian Fresh,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5,Yes,ITM18743,Coles Brand,500 g,2.15,5.0,14.4
2206,37E190B3, CUS5515,Male,WA,Credit Card,ITM31503,Coles Brand,500 g,Produce,Vegetables,16.99,15.46,0.09,3,46.38,4,Yes,ITM12293,Coles Brand,1000 g,14.99,5.0,1.41
2206,37E190B3, CUS5515,Male,WA,Credit Card,ITM26641,Coca-Cola,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,0.58
2206,37E190B3, CUS5515,Male,WA,Credit Card,ITM81203,San Remo,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,4,Yes,ITM81805,Lilydale,250 g,19.82,4.0,0.83
2206,37E190B3, CUS5515,Male,WA,Credit Card,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.84
2207,D1FF940A,Cus5449,Female,NSW,Cash,ITM38008,Schweppes,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5,Yes,ITM54765,V,1500 mL,7.05,5.0,4.92
2207,D1FF940A,Cus5449,Female,NSW,Cash,ITM96806,Helga's,1 pack,Bakery,Bread,23.72,20.64,0.13,4,82.56,5,Yes,ITM85988,Coles Bakery,8 pack,13.15,4.0,29.96
2207,D1FF940A,Cus5449,Female,NSW,Cash,ITM21419,Paul's,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5,Yes,ITM54765,Coles Brand,1500 mL,9.65,5.0,4.75
2208,97EE5E40,CUS2581,Male,VIC,Cash,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.84
2208,97EE5E40,CUS2581,Male,VIC,Cash,ITM81101,Smith's,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5,Yes,ITM45168,TUC,200 g,8.15,5.0,0.84
2208,97EE5E40,CUS2581,Male,VIC,Cash,ITM34535,Daily Juice,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5,Yes,ITM99787,Coles Brand,500 g,11.38,5.0,9.28
2208,97EE5E40,CUS2581,Male,VIC,Cash,ITM61284,Tilda,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,4,Yes,ITM60074,Sunrice,500 g,14.27,4.0,4.7
2209,B4474716,CUS1938,Male,NSW,Credit Card,ITM28085,Coles Brand,1000 g,Produce,Fruits,22.07,17.21,0.22,2,34.42,2,Yes,ITM69561,Coles Brand,500 mL,15.67,3.0,3.08
2209,B4474716,CUS1938,Male,NSW,Credit Card,ITM69722,Edgell,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,9.8
2209,B4474716,CUS1938,Male,NSW,Credit Card,ITM57792,Bega,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3,Yes,ITM74950,Coles RSPCA Approved,1500 g,15.88,3.0,0.75
2210,3D0C429A,CUS3914,Male,NSW,Credit Card,ITM80077,Heinz,250 g,Pantry,Canned Food,3.05,2.41,0.21,4,9.64,5,Yes,ITM97602,Red Rock Deli,200 g,0.93,5.0,5.92
2210,3D0C429A,CUS3914,Male,NSW,Credit Card,ITM69622,Tip Top,1 pack,Bakery,Bread,10.32,7.84,0.24,3,23.52,5,Yes,ITM79306,Helga's,6 pack,6.01,5.0,5.49
2210,3D0C429A,CUS3914,Male,NSW,Credit Card,ITM76678,Balfours,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,0.87
2210,3D0C429A,CUS3914,Male,NSW,Credit Card,ITM26641,Pepsi,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,0.58
2210,3D0C429A,CUS3914,Male,NSW,Credit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5,Yes,ITM20351,Coles Brand,1000 g,4.25,5.0,1.53
2211,24459B90,CUS2915,Female,WA,Credit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,1.73
2211,24459B90,CUS2915,Female,WA,Credit Card,ITM93732,Devondale,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5,Yes,ITM54765,Coles Brand,1500 mL,6.8,5.0,0.9
2211,24459B90,CUS2915,Female,WA,Credit Card,ITM26641,Coles Brand,1000 mL,Beverages,Software,10.42,7.8,0.28,2,15.6,5,Yes,ITM46682,Coca-Cola,1000 mL,3.63,5.0,8.34
2211,24459B90,CUS2915,Female,WA,Credit Card,ITM65080,Australian Fresh,1500 g,Produce,Fruits,18.75,18.56,0.01,1,18.56,4,Yes,ITM35042,Coles Brand,1500 g,11.65,5.0,6.91
2212,93B00144,CUS1055,Female,QLD,Cash,ITM21419,A2 Milk,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5,Yes,ITM54765,Coles Brand,1500 mL,9.65,5.0,4.75
2212,93B00144,CUS1055,Female,QLD,Cash,ITM93732,Mainland,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5,Yes,ITM54765,Coles Brand,1500 mL,6.8,5.0,0.9
2212,93B00144,CUS1055,Female,QLD,Cash,ITM60074,Tilda,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,5,Yes,IT80492,Balfours,2 pack,13.15,4.0,3.36
2213,8CB144DA,CUS5179,Female,WA,Credit Card,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5,Yes,ITM32607,SPC,750 g,5.81,5.0,4.3
2213,8CB144DA,CUS5179,Female,WA,Credit Card,ITM69561,Paul's,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,4,Yes,ITM52081,Barilla,1000 g,12.44,5.0,16.15
2213,8CB144DA,CUS5179,Female,WA,Credit Card,ITM93732,Bega,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5,Yes,ITM54765,Coles Brand,1500 mL,6.8,5.0,0.9
2213,8CB144DA,CUS5179,Female,WA,Credit Card,ITM74950,Coles RSPCA Approved,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,3,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,0.18
2213,8CB144DA,CUS5179,Female,WA,Credit Card,ITM48210,Coca-Cola,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,5,Yes,ITM10665,Coca-Cola,2000 mL,15.34,5.0,11.06
2214,71EB89A0,CUS1650,Female,NSW,Debit Card,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,0.69
2214,71EB89A0,CUS1650,Female,NSW,Debit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5,Yes,ITM34814,Devondale,1000 mL,5.77,5.0,22.05
2214,71EB89A0,CUS1650,Female,NSW,Debit Card,ITM30505,Lilydale,1000 g,Meat,Chicken,3.05,2.26,0.26,3,6.78,5,Yes,ITM45482,Cool Ridge,2000 mL,1.15,5.0,3.33
2214,71EB89A0,CUS1650,Female,NSW,Debit Card,ITM69722,SPC,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,9.8
2214,71EB89A0,CUS1650,Female,NSW,Debit Card,ITM55806,Red Rock Deli,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,5,Yes,ITM13754,Smith's,200 g,13.09,4.0,4.68
2215,B5AC2583,CUS1725,Female,WA,Debit Card,ITM35671,Red Rock Deli,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,5,Yes,ITM98744,Smith's,250 g,11.37,5.0,8.6
2215,B5AC2583,CUS1725,Female,WA,Debit Card,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3,Yes,ITM28063,Coles Brand,1500 g,17.73,2.0,0.15
2215,B5AC2583,CUS1725,Female,WA,Debit Card,ITM14617,Bertocchi,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5,Yes,ITM20351,Coles Brand,1000 g,4.25,5.0,1.53
2215,B5AC2583,CUS1725,Female,WA,Debit Card,ITM58614,Balfours,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5,Yes,ITM97602,Coles Brand,200 g,0.93,5.0,2.16
2216,2295DAA8,CUS4017,Female,QLD,Cash,ITM28469,TUC,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,2,Yes,ITM55806,Coles Brand,150 g,14.65,3.0,17.32
2216,2295DAA8,CUS4017,Female,QLD,Cash,ITM55806,Red Rock Deli,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,5,Yes,ITM13754,Smith's,200 g,13.09,4.0,4.68
2216,2295DAA8,CUS4017,Female,QLD,Cash,ITM29304,San Remo,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5,Yes,ITM30505,Lilydale,1000 g,2.26,5.0,1.65
2217,340C3AF4,CUS5434,Male,SA,Cash,ITM41893,Abbott's Village,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5,Yes,ITM38731,Abbott's Village,6 pack,5.59,5.0,2.08
2217,340C3AF4,CUS5434,Male,SA,Cash,ITM73444,Oreo,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5,Yes,ITM80077,SPC,250 g,2.41,5.0,3.13
2217,340C3AF4,CUS5434,Male,SA,Cash,ITM34013,Cadbury,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5,Yes,ITM91313,Cadbury,200 g,7.18,5.0,2.3
2217,340C3AF4,CUS5434,Male,SA,Cash,ITM49021,Coles Bakery,1 pack,Bakery,Cake,5.34,4.54,0.15,5,22.7,5,Yes,ITM14960,Coles Brand,500 mL,2.16,5.0,11.9
2217,340C3AF4,CUS5434,Male,SA,Cash,ITM20351,Coles Brand,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5,Yes,ITM26641,Coca-Cola,1000 mL,3.63,5.0,3.1
2218,03C6AE07,CUS2141,Female,SA,Credit Card,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.84
2218,03C6AE07,CUS2141,Female,SA,Credit Card,ITM55806,Smith's,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,4,Yes,ITM13754,Smith's,200 g,13.09,4.0,4.68
2218,03C6AE07,CUS2141,Female,SA,Credit Card,ITM12153,Barilla,250 g,Pantry,Pasta,9.22,7.56,0.18,4,30.24,5,Yes,IT71803,San Remo,300 g,4.54,5.0,12.08
2218,03C6AE07,CUS2141,Female,SA,Credit Card,ITM86398,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2,Yes,ITM50876,Coles RSPCA Approved,250 g,16.41,2.0,10.23
2218,03C6AE07,CUS2141,Female,SA,Credit Card,ITM32607,Heinz,750g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5,Yes,ITM80077,Heinz,250 g,2.41,5.0,17.0
2219,D790B1C3,CUS5149,Female,SA,Credit Card,ITM21419,A2 Milk,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5,Yes,ITM54765,Coles Brand,1500 mL,9.65,5.0,4.75
2219,D790B1C3,CUS5149,Female,SA,Credit Card,ITM74950,Lilydale,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,5,Yes,ITM69561,Dairy Farmers,500 mL,15.67,4.0,0.38
2219,D790B1C3,CUS5149,Female,SA,Credit Card,ITM73444,Arnott's,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5,Yes,ITM80077,SPC,250 g,2.41,5.0,3.13
2219,D790B1C3,CUS5149,Female,SA,Credit Card,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
2220,C03D3FA6,CUS4966,Female,VIC,Cash,ITM61284,Tilda,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,4,Yes,ITM60074,Sunrice,500 g,14.27,4.0,4.7
2220,C03D3FA6,CUS4966,Female,VIC,Cash,ITM45482,Cool Ridge,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5,No,,,,,,
2220,C03D3FA6,CUS4966,Female,VIC,Cash,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.84
2221,8CEC6EEF,CUS4196,Female,VIC,Credit Card,ITM97602,Smith's,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5,No,,,,,,
2221,8CEC6EEF,CUS4196,Female,VIC,Credit Card,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
2221,8CEC6EEF,CUS4196,Female,VIC,Credit Card,ITM28590,Arnott's,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,4,Yes,ITM28469,Arnott's,100 g,18.98,4.0,5.01
2222,7B5A0136,CUS4093,Male,SA,Credit Card,ITM85988,Coles Bakery,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,4,Yes,ITM79306,Tip Top,6 pack,6.01,5.0,28.56
2222,7B5A0136,CUS4093,Male,SA,Credit Card,ITM45752,Australian Fresh,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4,Yes,ITM19369,Australian Fresh,1500 g,9.57,5.0,9.12
2222,7B5A0136,CUS4093,Male,SA,Credit Card,ITM23586,Jalna,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4,Yes,ITM10665,Coles Brand,2000 mL,15.34,4.0,0.63
2222,7B5A0136,CUS4093,Male,SA,Credit Card,ITM54765,Coles Brand,1500 mL,Beverages,Electronics,10.71,9.65,0.07,2,19.3,5,Yes,ITM82173,V,1500 mL,7.61,5.0,4.08
2222,7B5A0136,CUS4093,Male,SA,Credit Card,ITM61583,Coles Brand,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5,Yes,ITM74950,Coles Brand,1500 g,5.11,5.0,6.5
2223,790EB857,CUS6503,Female,SA,Debit Card,ITM38731,Helga's,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5,Yes,ITM49021,Sara Lee,1 pack,4.54,5.0,1.05
2223,790EB857,CUS6503,Female,SA,Debit Card,ITM34535,Golden Circle,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5,Yes,ITM99787,Coles Brand,500 g,11.38,5.0,9.28
2223,790EB857,CUS6503,Female,SA,Debit Card,ITM28590,Arnott's,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,4,Yes,ITM28469,Arnott's,100 g,18.98,4.0,5.01
2223,790EB857,CUS6503,Female,SA,Debit Card,ITM71806,San Remo,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,4,Yes,ITM81805,Lilydale,250 g,19.82,4.0,0.83
2224,92E0A042,CUS2946,Male,QLD,Credit Card,ITM31832,Bertocchi,1500 g,Meat,Pork,23.18,18.78,0.19,3,56.34,3,Yes,ITM96045,Australian Fresh,1500 g,17.76,3.0,3.06
2224,92E0A042,CUS2946,Male,QLD,Credit Card,ITM34137,Heinz,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5,Yes,ITM32607,SPC,750 g,5.81,5.0,4.3
2224,92E0A042,CUS2946,Male,QLD,Credit Card,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3,Yes,IT91471,Jalna,500 mL,15.97,4.0,12.9
2225,B06ABE52, CUS5515,Female,QLD,Credit Card,ITM96045,Coles Brand,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3,Yes,ITM28063,Coles Brand,1500 g,17.73,2.0,0.15
2225,B06ABE52, CUS5515,Female,QLD,Credit Card,ITM93732,Bega,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5,Yes,ITM54765,Coles Brand,1500 mL,6.8,5.0,0.9
2225,B06ABE52, CUS5515,Female,QLD,Credit Card,ITM96806,Tip Top,1 pack,Bakery,Bread,23.72,20.64,0.13,4,82.56,4,Yes,ITM85988,Coles Bakery,8 pack,13.15,4.0,29.96
2225,B06ABE52, CUS5515,Female,QLD,Credit Card,ITM45168,Oreo,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,5.22
2226,FFD1F83E,CUS6619,Male,QLD,Debit Card,ITM87429,Smith's,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5,Yes,ITM73376,Nestle,250 g,12.8,5.0,4.63
2226,FFD1F83E,CUS6619,Male,QLD,Debit Card,ITM57792,Mainland,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3,Yes,ITM74950,Coles RSPCA Approved,1500 g,15.88,3.0,0.75
2226,FFD1F83E,CUS6619,Male,QLD,Debit Card,ITM45752,Coles Brand,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4,Yes,ITM19369,Australian Fresh,1500 g,9.57,5.0,9.12
2226,FFD1F83E,CUS6619,Male,QLD,Debit Card,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5,Yes,ITM32607,SPC,750 g,5.81,5.0,4.3
2227,8A39CC05,CUS1206,Male,SA,Debit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5,Yes,ITM20351,Coles Brand,1000 g,4.25,5.0,1.53
2227,8A39CC05,CUS1206,Male,SA,Debit Card,ITM61269,Red Bull,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,5,Yes,ITM99586,Monster,2000 mL,17.51,4.0,20.15
2227,8A39CC05,CUS1206,Male,SA,Debit Card,ITM65080,Coles Brand,1500 g,Produce,Fruits,18.75,18.56,0.01,1,18.56,4,Yes,ITM35042,Coles Brand,1500 g,11.65,5.0,6.91
2228,2CCB019E,CUS1264,Male,WA,Credit Card,ITM79306,Tip Top,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5,Yes,ITM49802,Tip Top,2 pack,3.91,5.0,2.1
2228,2CCB019E,CUS1264,Male,WA,Credit Card,ITM35671,Red Rock Deli,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,5,Yes,ITM98744,Smith's,250 g,11.37,5.0,8.6
2228,2CCB019E,CUS1264,Male,WA,Credit Card,ITM74950,Lilydale,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,5,Yes,ITM69561,Dairy Farmers,500 mL,15.67,4.0,0.38
2228,2CCB019E,CUS1264,Male,WA,Credit Card,ITM45168,Oreo,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,5.22
2229,C840175F,CUS1799,Male,QLD,Credit Card,ITM41893,Helga's,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5,Yes,ITM38731,Abbott's Village,6 pack,5.59,5.0,2.08
2229,C840175F,CUS1799,Male,QLD,Credit Card,ITM28085,Australian Fresh,1000 g,Produce,Fruits,22.07,17.21,0.22,2,34.42,2,Yes,ITM69561,Coles Brand,500 mL,15.67,3.0,3.08
2229,C840175F,CUS1799,Male,QLD,Credit Card,ITM55462,Tip Top,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5,Yes,ITM32500,Bega,500 mL,1.66,5.0,1.3
2230,41DD5A43,CUS1738,Female,NSW,Cash,ITM28590,TUC,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,2,Yes,ITM55806,Coles Brand,150 g,14.65,3.0,18.0
2230,41DD5A43,CUS1738,Female,NSW,Cash,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
2230,41DD5A43,CUS1738,Female,NSW,Cash,ITM23219,Dairy Farmers,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,3.26
2230,41DD5A43,CUS1738,Female,NSW,Cash,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5,Yes,ITM76900,Sunrice,750 g,3.73,5.0,5.96
2230,41DD5A43,CUS1738,Female,NSW,Cash,ITM60074,Tilda,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,5,Yes,IT80492,Balfours,2 pack,13.15,4.0,3.36
2231,B2E37812,CUS4386,Male,NSW,Debit Card,ITM61269,Red Bull,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,5,Yes,ITM99586,Monster,2000 mL,17.51,4.0,20.15
2231,B2E37812,CUS4386,Male,NSW,Debit Card,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5,Yes,ITM73376,Nestle,250 g,12.8,5.0,4.63
2231,B2E37812,CUS4386,Male,NSW,Debit Card,ITM88148,Yoplait,1500 mL,Dairy,Yogurt,14.25,14.11,0.01,2,28.22,5,Yes,ITM80294,Monster,1500 mL,11.65,5.0,4.92
2231,B2E37812,CUS4386,Male,NSW,Debit Card,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5,Yes,ITM49021,Sara Lee,1 pack,4.54,5.0,1.05
2232,40AD47D1,CUS4017,Male,WA,Credit Card,ITM57792,Mainland,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3,Yes,ITM74950,Coles RSPCA Approved,1500 g,15.88,3.0,0.75
2232,40AD47D1,CUS4017,Male,WA,Credit Card,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
2232,40AD47D1,CUS4017,Male,WA,Credit Card,ITM34535,Golden Circle,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5,Yes,ITM99787,Coles Brand,500 g,11.38,5.0,9.28
2232,40AD47D1,CUS4017,Male,WA,Credit Card,ITM67652,Coles RSPCA Approved,1000 g,Meat,Chicken,2.78,2.67,0.04,3,8.01,5,Yes,ITM14960,Paul's,500 mL,2.16,5.0,1.53
2233,DA15A4C9, CUS4311,Male,NSW,Cash,ITM14960,Paul's,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5,Yes,ITM58614,Balfours,2 pack,1.65,5.0,2.04
2233,DA15A4C9, CUS4311,Male,NSW,Cash,ITM70911,Australian Fresh,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5,Yes,ITM18743,Coles Brand,500 g,2.15,5.0,14.4
2233,DA15A4C9, CUS4311,Male,NSW,Cash,ITM72983,Daily Juice,500 mL,Beverages,Juice,23.73,18.03,0.24,4,72.12,2,Yes,ITM50843,Berri,250 mL,17.13,3.0,3.6
2233,DA15A4C9, CUS4311,Male,NSW,Cash,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5,Yes,ITM79306,Tip Top,6 pack,6.01,5.0,28.56
